"globalid";"LOCALIDAD";"COD_LOCALIDAD";"UBIC";"CTL1";"P5";"P6";"P7";"P7S1A";"P7S1B";"P9";"P10";"P11";"P11S3";"P12";"no_sabe_edad_fecha";"P13";"P14S1";"P14S2";"P14S3";"P14S4";"P14S5";"P14S6";"P14S7";"P14S8";"P15";"P16";"P16S1";"P17";"P17_2";"P17_3";"P18S1";"P18S2";"P19";"P20";"P21";"P22S1";"P22S2";"P22S3";"P22S4";"P22S5";"P22S6";"P22S7";"P23S1";"P23S2";"P23S3";"P23S4";"P23S5";"P23S6";"P23S7";"P23S8";"P23S9";"P23S10";"visita_municipio";"visita_pais";"ninguna_ciudad_f24";"P25S1";"P25S2";"P25S3";"P25S4";"P25S5";"P26";"P27";"P28";"P28_1S1";"P28_1S2";"P28_1S3";"P28_1S4";"P28_1S5";"P28_1S6";"P28_1S7";"P28_1S8";"P28_1S9";"P28_1S10";"P28_1S11";"P28_2";"P29S1";"P29S1A1";"P29S2";"P29S2A1";"P29S3";"P29S3A1";"P29S4";"P29S4A1";"P29S5";"P29S5A1";"P30S1";"P30S1A1";"P30S2";"P30S2A1";"P30S3";"P30S3A1";"P30S4";"P30S4A1";"P30S5";"P30S5A1";"P30S6";"P30S6A1";"P30S7";"P30S7A1";"P30S8";"P30S8A1";"P30S9";"P30S9A1";"P30_1";"P30_2";"P31";"P31S1";"P32";"P33S1";"P33S2";"P33S3";"P33S4";"P33S5";"P33S6";"P33S7";"P33S8";"P33S9";"P34";"P35S1";"P35S2";"P35S3";"P35S4";"P35S5";"P36";"P37S1";"P37S2";"P37S3";"P37S4";"P37S5";"P37S6";"P37S7";"P37S8";"P37S9";"P37S10";"P37_1";"P38";"P38_1";"P39";"P39_1";"P39_2";"P39_3";"P40";"P40S1A";"P40S1B";"P40S2";"P41";"P42";"P43";"P44";"P45";"RES_FIN"
"{141A3013-C80C-4A97-AF6F-043115FF0FD9}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;"26";3;1
"{23A5A04D-193B-4424-B33D-803017EC5E56}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"40";3;1
"{28285F4B-AD73-43D8-867E-CA62A548CA89}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"42";0;6;4;4;4;4;4;4;4;4;1;3;999;6;5;1;"32";8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;8;1;2;;;;;;;;;;;;;2;;2;;2;;2;;1;2;1;11;1;11;1;11;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;10;3;2;"7";"Cocinar";;;1;2;6;6;1;1;;;;1
"{2EAC9274-D26A-4A24-9322-92FE572B8EF4}";"La Candelaria";17;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"35";5;1
"{12C4AE97-CB17-44A6-B9A3-1684DCE0E320}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"70";0;6;4;4;4;4;4;4;4;4;2;3;2;6;5;11;"10";6;1;12;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;"1";"1";;2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;1;50;2;;2;;2;;2;;2;;2;;3;;1;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;2;1;2;1;2;"9";"Reparar";;;1;40;4;5;1;2;;;;1
"{C3F71786-68CD-407E-902D-5F861B4E7F0E}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"29";0;6;4;4;4;4;4;4;4;4;1;5;11;6;11;;"3";9;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;15;1;11;2;;1;12;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;9;2;5;"1";"Elaborar artesanías y obras de arte";;;1;3;12;4;1;2;;;;1
"{E151CF30-1937-4ED6-AFFD-9FA2821ECDE9}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"52";0;6;4;4;4;4;4;4;4;4;2;3;2;6;5;11;"22";6;1;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;1;1;2;2;2;2;2;2;2;2;2;2;1;11;2;;2;;2;;2;;2;;1;10;1;20;2;;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;4;"2";"Vender";;;1;10;5;2;1;2;;;;1
"{1016881A-4739-4421-8656-25CB706EDA86}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"32";0;6;4;4;4;4;4;4;4;4;1;4;8;6;2;10;"16";0;1;12;8;2;2;1;1;1;1;2;2;1;2;2;2;1;2;1;1;2;"1";"2";;2;2;1;2;2;9;4;1;2;2;2;2;1;2;2;2;1;1;2;10;2;;2;;2;;2;;2;;1;14;1;16;1;12;2;;2;;2;;2;;2;;1;14;2;1;1;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;5;"2";"Vender";;;2;;;;1;2;;;;1
"{B4CE0F00-1270-40FA-B115-C099CB2955A0}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"59";0;6;4;4;4;4;4;4;4;3;1;4;6;6;5;1;"7";2;2;9;3;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;1;2;1;2;2;2;2;2;2;2;1;2;1;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;2;1;1;2;1;2;2;2;2;2;2;1;1;2;2;1;2;1;2;2;2;1;1;2;2;1;2;2;8;2;5;"2";"Vender";;;1;4;2;2;1;2;;;;1
"{E5288E5E-282E-49B1-B034-02A812CA8642}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"57";0;6;4;4;4;4;4;4;4;4;1;7;999;2;5;1;"18";1;1;8;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;12;2;;2;;2;;2;;2;;4;;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;1;1;2;1;10;1;4;"2";"Vender";;;2;;;;1;2;;;;1
"{6F7395FE-3AB1-4064-BDFC-B7F4680CB624}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"45";5;1
"{E7263835-50F9-43AD-B3F8-059BA8A3AF0F}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"62";1;1
"{57D08EFE-163D-49EE-9F40-A3D531E12742}";"Teusaquillo";13;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"25";1;1
"{78695112-B9C8-458E-8068-2324E221B2F4}";"Teusaquillo";13;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"33";5;1
"{564A9FBB-493B-45D4-851B-1B7808711540}";"Teusaquillo";13;1;2;8;;1;"Santa Fe";"3";3;1;2;;"21";0;6;4;4;4;4;4;4;4;4;1;4;9;6;5;1;"1";0;2;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;1;18;1;9;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;4;3;6;"1";"Elaborar artesanías y obras de arte";;;1;0;2;5;1;2;;;;1
"{6A3D607C-15D3-4131-8AEF-1FC63E6F015B}";"Teusaquillo";13;1;2;8;;1;"Santa Fe";"3";3;1;2;;"41";0;6;4;4;4;4;4;4;4;4;1;4;7;5;6;11;"8";0;1;12;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;1;2;9;3;1;2;2;2;2;2;2;2;2;1;2;2;11;2;;2;;2;;2;;2;;2;;1;16;1;18;2;;1;21;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;4;5;;"2";"Vender";;;1;0;5;6;1;3;;;;1
"{F97108FD-7868-47F5-B650-C3F77C8D4F03}";"Santa Fe";3;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;6;999;1;2;6;"3";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;18;2;;2;;2;;2;;2;;4;;1;2;7;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;2;2;1;2;2;2;1;3;"3,1";"Enseñar";"Elaborar artesanías y obras de arte";;1;8;1;6;1;2;;;;1
"{3DA2848D-E627-4B47-A78A-1AE5C67AFAE7}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"53";0;6;4;4;4;4;4;4;4;4;1;1;;5;11;;"13";12;1;1;6;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"1";"1";;2;2;2;2;2;9;4;1;2;2;2;2;2;2;2;2;2;1;2;11;2;;2;;2;;2;;2;;2;;1;;1;;2;;2;;2;;2;;2;;2;;2;2;1;2;7;2;1;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;1;1;1;2;2;1;1;1;1;2;2;1;"5";"Hacer múltiples tareas";;;1;10;12;3;1;2;;;;1
"{083BA8D9-017E-4CD9-9B86-9552815962FA}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;5;10;6;5;10;"0";10;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;2;2;;;;;;;;;;;;;2;;2;;2;;1;1;2;;2;;1;22;1;10;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;1;2;2;2;1;2;2;2;1;1;2;1;2;2;1;2;1;2;1;1;1;2;1;1;2;2;2;5;"1,2";"Elaborar artesanías y obras de arte";"Vender";;2;;;;1;2;;;;1
"{1969C188-3A81-46CD-B2A3-01D49E35D826}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"24";0;6;4;4;4;4;4;4;4;4;1;3;4;5;8;11;"7";0;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;;1;;2;;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;8;3;2;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{6F3628E0-096D-4C43-8B5B-7343AABE91A2}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"27";0;6;4;4;4;4;4;4;4;4;1;6;2;6;11;;"16";0;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;11;1;11;1;11;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;2;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{1951D353-A3CB-4562-8F40-EFEC784A8D2E}";"Santa Fe";3;1;2;8;;1;"Ciudad Bolívar";"19";3;1;2;;"38";0;6;4;4;4;4;4;4;4;4;1;4;6;6;2;11;"26";0;2;4;12;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;1;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;12;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;"2";"Vender";;;1;0;5;4;1;2;;;;1
"{E7AE774D-84ED-4760-9B01-386FB9D316CF}";"Santa Fe";3;1;2;8;;1;"Los Mártires";"14";3;1;1;;"58";0;6;4;3;4;4;4;4;4;4;1;3;5;6;11;;"28";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;18;1;24;1;24;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;2;8;3;2;"1";"Elaborar artesanías y obras de arte";;;2;;;;1;2;;;;1
"{5FC5A004-3FBB-4CBD-993F-5AE1E8779227}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"33";0;6;4;4;4;4;4;4;4;4;1;4;9;6;2;11;"9";0;1;1;12;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;8;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;14;1;14;2;;2;;2;;2;;2;;2;;2;1;1;2;8;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;"2,1";"Vender";"Elaborar artesanías y obras de arte";;1;4;0;4;1;2;;;;1
"{FEACEF73-3149-4B11-864E-77A6D90E1091}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"42";0;6;4;4;4;4;4;4;4;3;1;6;0;5;6;1;"5";9;1;5;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"1";;2;2;2;2;2;3;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;18;2;;1;15;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;1;2;1;10;2;3;"2";"Vender";;;1;10;5;4;1;2;;;;1
"{D774306D-4A96-43E0-8E47-5898D88FF38C}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"24";0;6;4;4;4;4;3;4;4;4;1;4;6;6;5;2;"14";0;2;1;1;2;2;1;2;2;2;2;2;1;1;2;1;1;1;2;2;2;"1";"2";;2;2;1;1;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;17;2;;2;;2;;2;;2;;2;;2;;2;1;1;1;;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;"2";"Vender";;;2;;;;1;2;;;;1
"{5B94DD70-DF83-45E0-BF77-3EADA6743E62}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"24";0;6;4;4;3;4;4;4;4;4;1;5;10;1;5;2;"10";5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;1;10;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;1;3;2;3;"2";"Vender";;;2;;;;1;2;;;;1
"{4F81D7C0-C43A-46E6-9A42-1804AEA1BA83}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"24";5;1
"{B790A427-3BE5-468E-B8F5-71E72ED9C532}";"Santa Fe";3;1;2;5;4;1;"Santa Fe";"3";3;1;1;;"33";0;6;4;4;4;4;4;4;4;4;1;4;6;2;4;5;"1";0;1;1;1;2;2;2;2;2;1;2;1;1;1;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;2;;1;11;2;;2;;2;;2;;2;;2;;3;;2;;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;5;;"2";"Vender";;;2;;;;1;2;;;;1
"{E7CA1CCE-F3AC-4C0B-A6D2-C9421A2E4E1B}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"28";0;6;1;1;1;1;1;1;1;1;1;4;9;2;5;1;"12";0;1;10;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"1";;2;2;1;2;2;9;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;14;1;14;1;14;2;;2;;1;14;2;;1;14;2;2;1;2;7;1;1;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;2;5;"2";"Vender";;;1;1;0;2;1;2;;;;1
"{25377AB5-7102-4DB6-A70E-FD44E69D8944}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";4;1;3;1;"22";0;6;4;4;4;4;4;4;4;4;1;4;999;5;6;8;"4";6;1;5;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;8;1;8;1;8;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;8;2;3;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{F2ECE77E-118B-4502-919C-F114A67A4B72}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";11;1;1;;"40";0;6;4;4;4;4;4;4;4;4;1;3;999;1;5;6;"20";1;1;5;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;8;1;8;1;8;1;8;1;8;2;;2;;2;;2;;1;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;10;2;3;"8";"Construir";;;2;;;;1;2;;;;1
"{3D1875E9-D8FB-46A4-9690-7F6D548BDD3C}";"La Candelaria";17;1;2;8;;1;"Santa Fe";"3";3;1;1;;"62";0;6;4;4;4;4;4;4;4;4;1;4;999;6;2;4;"20";6;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;;2;;2;;2;;2;;2;;2;;2;;;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;9;2;1;"9,7,8";"Reparar";"Cocinar";"Construir";2;;;;1;2;;;;1
"{376D49B6-C67F-451F-BF49-EA63E6CD2984}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;1;4;999;1;6;2;"15";3;1;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;15;1;11;2;;1;15;2;;2;;2;;2;;3;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;8;2;3;"9,2";"Reparar";"Vender";;2;;;;1;2;;;;1
"{CBCE9B1D-79ED-4A8C-B02A-FA1AECC34850}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;4;999;6;2;1;"12";3;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;2;;2;;2;;2;;2;;1;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;4;2;3;"9,2";"Reparar";"Vender";;2;;;;1;2;;;;1
"{A34614A5-700F-4987-AF9C-365A40F6B100}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;5;11;6;5;8;"8";1;1;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;1;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;1;14;1;13;2;;2;;1;14;4;2;1;1;;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;"2";"Vender";;;2;;;;1;2;;;;1
"{7E5DB157-511F-4932-9A97-E9DC02B5C265}";"Santa Fe";3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;"36";5;1
"{E0FB74AF-CA1B-4CCE-B147-4C1831FF225E}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;1;;"39";0;6;4;4;4;4;4;4;4;4;1;5;11;5;6;2;"4";0;1;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;2;;1;15;2;;2;;2;;2;;2;;2;;1;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;1;2;2;2;2;1;"1";"Elaborar artesanías y obras de arte";;;1;8;0;3;1;2;;;;1
"{A9A0A702-9D14-409C-BF63-826058F0E12A}";"Santa Fe";3;1;2;8;;1;"Santa Fe";"3";3;1;2;;"50";0;6;4;4;4;4;4;4;4;4;1;3;4;6;5;11;"20";0;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;20;1;15;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;2;8;6;;"8";"Construir";;;1;6;0;6;1;2;;;;1
"{C756F642-928D-408F-8DB6-64B8BE8BAA13}";"La Candelaria";17;1;2;8;;1;"La Candelaria";"17";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;1;7;1;11;;;"22";0;1;8;12;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;1;1;1;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;2;8;1;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;4;5;"5";"Hacer múltiples tareas";;;1;0;1;3;1;3;;;;1
"{3893D649-96F2-460E-B895-AE132D33CDEF}";"La Candelaria";17;1;2;8;;1;"La Candelaria";"17";3;1;1;;"40";0;6;4;4;4;4;4;4;4;4;1;4;9;1;6;11;"25";3;1;5;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;16;1;16;1;16;1;22;2;;2;;2;;2;;2;;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;2;5;5;;"7";"Cocinar";;;2;;;;1;2;;;;1
"{19EBFF15-CB10-4495-BC1C-9E9B9DA43CB3}";"La Candelaria";17;1;2;8;;1;"La Candelaria";"17";10;1;3;1;"35";0;6;4;4;3;4;4;4;4;4;1;3;5;2;11;;"0";8;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;1;2;2;9;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;15;2;;2;;2;;2;;2;;4;;2;;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;"6";"Vigilar";;;1;0;6;2;1;2;;;;1
