"globalid","edad_menstrual","recibe_ayuda","migrante","discapacidad","orientacion_sexual","LGBTI"
"{425DBF6E-B008-4056-AFF0-A9D619D45FA8}",NA,0,0,1,1,0
"{576C46C6-6D53-41AC-A72E-9A1CF9097829}",NA,0,0,1,7,0
"{E4D18C42-8FAD-4BE5-8B32-692B8A6E275D}",NA,1,0,0,1,0
"{B13E34AA-A0F6-4D82-9467-E45EBC10F217}",NA,0,0,0,1,0
"{505E38A8-95DF-4D9E-AFD8-A32E9902EFD6}",NA,1,0,0,1,0
"{24D16115-7184-4663-AA53-A44B93D16A6B}",NA,0,0,0,1,0
"{A4B7F882-DDD8-449E-926F-0AF366893828}",NA,0,0,0,1,0
"{3A9966C4-5CD6-4814-8303-01F89EE756C2}",NA,0,0,0,1,0
"{499CCD3A-26ED-4E20-BC33-D353ABE7B466}",NA,1,0,0,1,0
"{AB67F34A-1BEC-4CD6-BB2A-64652F294E0D}",NA,1,0,0,1,0
"{F141D648-9AAD-4CAB-946C-F87127954FBE}",NA,1,0,0,1,0
"{3A03F4B4-47CF-486E-89DD-2C3894291B8A}",NA,0,0,0,1,0
"{4921CBD8-7B41-4BBC-8753-025B1441290E}",NA,NA,NA,NA,NA,NA
"{92DB844C-B646-4DF2-9679-62B121AE9393}",NA,0,0,0,1,0
"{61911417-0ECA-4657-BB79-B43B268E9E32}",NA,0,0,0,1,0
"{456AF48E-B2C0-4B08-ADF8-3AB65D26154E}",1,0,0,0,1,0
"{89FFB81A-25A6-4758-9295-3E13244387A3}",NA,1,0,0,1,0
"{3929FEE1-D22E-4DE1-974C-49EA0D2CDC53}",NA,0,1,0,1,0
"{1F742895-4265-4680-B644-55B5BB9C57E4}",NA,0,1,0,1,0
"{FF55B32D-E8D1-41EE-AF7F-4F6FEAEF2823}",NA,0,0,0,1,0
"{CB578004-86B9-4FB8-B1A6-B2D31D2C4691}",NA,0,0,0,1,0
"{5E527F77-0E49-4427-973F-BC8751061BAC}",NA,0,0,0,1,0
"{56C008B0-1BB3-4A85-AC62-32A676C01979}",NA,0,1,0,1,0
"{B00BBA5F-9B90-461B-B364-D28D72CD71CA}",NA,0,0,0,1,0
"{45540E79-415A-4348-87AA-ABEB8EB55D85}",NA,NA,NA,NA,NA,NA
"{F8F5F8A6-2BD0-42AA-9919-1AA62FBBDD8F}",NA,1,0,0,1,0
"{8749A63E-756F-4DD2-9016-3936127CE7C6}",NA,1,0,0,1,0
"{34DDE717-3E94-4B7E-B614-A68F5ADB7A60}",NA,NA,NA,NA,NA,NA
"{1FF0D692-1FAD-48D7-A35B-B9CF574CF9B3}",NA,0,1,0,1,0
"{88924E8E-8305-47ED-9A9A-AD9EF389BB2B}",NA,0,0,0,1,0
"{8322FD29-6936-4263-A1AD-00A4D884D351}",NA,0,1,0,1,0
"{87470304-70AC-40AF-B1AE-7140EC07DB1F}",NA,0,0,0,1,0
"{C2740758-941D-4399-84D5-065567EC26CD}",NA,1,0,0,1,0
"{0073E0E5-73C8-47F4-9989-B3C8C5CEFAAA}",NA,0,1,0,1,0
"{A4E0C2EB-381F-4E99-BCDC-2AF93CB97435}",NA,0,0,0,2,1
"{8A5BC5CD-E790-4159-BC41-2B03E19AFD5D}",NA,0,0,0,1,0
"{0111F0E5-2341-417E-B05A-E8316E1D77D9}",NA,0,0,1,1,0
"{0E014879-9C6C-473B-9644-BC5F4E584AEF}",NA,NA,NA,NA,NA,NA
"{799AC3A6-2E4A-4207-B337-FE1C22DA2A38}",NA,1,0,0,1,0
"{88424B65-3C5E-4D7B-906F-26E9289FEBC0}",NA,NA,NA,NA,7,0
"{692993FA-2DE2-4071-AFA3-AB1AAEB069EF}",NA,0,0,0,1,0
"{33F376EF-64C5-4EB6-8AE5-0A45B57216DB}",NA,0,1,0,1,0
"{99357FD3-DFC9-43F9-8EC3-4151E4F742F6}",1,NA,NA,NA,NA,NA
"{24530F0A-48F5-4CFD-BCB8-24C397A02CC3}",NA,0,0,0,1,0
"{FCB459C4-3F99-474D-A653-68F7880D48A5}",NA,0,0,0,1,0
"{56F3D59D-BED1-48E3-87E5-9D408971C2E7}",NA,0,0,0,1,0
"{08806F60-5BD3-4F4C-8B1C-1B7DB06F9213}",NA,0,0,0,1,0
"{DA465CE9-A668-43C9-8152-CC65D7C92248}",NA,0,1,0,1,0
"{9F5C8DCA-92EB-4624-A531-34EF317AB14B}",NA,0,0,0,1,0
"{FD9E9CF3-488B-4CD2-8BB2-C9DAC757FFA3}",NA,0,0,0,2,1
"{2EA2670D-883C-4717-86D6-C4DF6EDB1519}",NA,0,0,0,1,0
"{F44CC381-ACC5-4585-90D3-7F734890E0FD}",NA,0,0,0,1,0
"{B0382FD2-7E0F-4EF3-8546-D524BB4352C2}",NA,0,0,1,1,0
"{8BA1B905-8067-49AD-9C86-FFF4D0C52B5C}",NA,0,0,0,1,0
"{69148EA3-0832-4C37-A82F-A2599C58A4E0}",1,0,1,0,3,1
"{6AE3C4C3-E4E0-450F-92F5-64FB07D50360}",NA,1,0,0,1,0
"{EAA30C69-017C-45EC-B306-13F3A1D5FAE6}",NA,0,0,0,1,0
"{99A55D51-11C4-4559-B663-7B6F506478AC}",NA,1,0,0,1,0
"{657521A1-F987-450F-8587-FB2EB7B84E55}",NA,NA,NA,NA,NA,NA
"{92445741-C7F7-4ECC-9216-AC6C8FCA879F}",2,1,0,1,1,0
"{451FC40D-DC10-4F0E-9669-08F781DC5535}",NA,0,0,0,1,0
"{09BEF289-3807-4FDF-91CF-259B778AE23D}",NA,0,0,0,1,0
"{482D150A-1C67-4669-8E05-28CB9D176CFE}",NA,1,0,0,1,0
"{21F91B34-AE1E-485E-8BDA-F0B1922FB27F}",NA,0,0,0,1,0
"{B3A602A5-60D5-4BCD-B9CD-4406F26001EB}",NA,0,0,0,1,0
"{1BC37571-CFC7-4CC5-B72F-AB08CA015C9B}",NA,1,0,0,1,0
"{999B7E86-D00C-4D47-B805-4AEB37E30C47}",NA,0,0,0,1,0
"{9B4BA1EC-5F0D-4F67-9701-03E6DEE4B2C0}",1,1,1,0,1,0
"{C0724FF3-EA13-4F25-BC09-1EF9383C284D}",NA,1,0,0,1,0
"{A56A14C6-780E-4C24-99A5-C807790A1BB8}",NA,0,1,0,1,0
"{EA623B43-0CCC-4DED-B6D8-4F9F9FC26A5D}",NA,1,0,0,1,0
"{60DC4D35-D561-48E6-A8F1-C465F87043EB}",NA,NA,NA,NA,NA,NA
"{C39DB4C1-273B-4A94-9522-81CAB276C817}",NA,0,0,0,1,0
"{9B61F608-476C-44E2-87C9-01D141236BF2}",NA,1,0,0,1,0
"{8EF303D1-7877-406F-9CF4-A89ABDF7FA69}",NA,0,0,0,1,0
"{E0E724F2-15D1-42E3-9ECC-06077B94A2B5}",NA,NA,0,NA,7,0
"{2E8640C3-AD1D-4780-B10D-D2866AF608A6}",1,0,0,0,1,0
"{AC4792F3-B5E0-49C6-BAF3-E01962F510F2}",NA,1,0,0,1,0
"{A6C06EA2-CC97-4018-A193-8CB0082B7A03}",NA,NA,NA,NA,NA,NA
"{F6D3156C-98DB-4336-9D48-4E6B7C47B653}",NA,NA,NA,NA,NA,NA
"{91124AC0-89FE-4CFA-9C88-3BCD626548BD}",NA,1,0,1,2,1
"{061C86D2-A9AE-429B-8B6D-56ECD1809D0A}",NA,0,0,0,1,0
"{0E0BFA4E-AAE2-4AA6-A53B-79E937FB9A47}",NA,1,0,0,1,0
"{83AA13E1-85B1-45FD-B0A6-96442F228DB8}",NA,NA,NA,NA,NA,NA
"{AA0C88F4-B6CE-4E11-9D89-9FC495207A44}",NA,0,0,0,1,0
"{3E85A473-6A18-4EEE-B6B9-8FE9EFEAB2D4}",NA,NA,NA,NA,NA,NA
"{DF0C8E80-299D-4D3B-9967-7D87D2DEB4F7}",NA,0,0,0,1,0
"{4EC55DE1-DFD3-4A86-BA67-B601705E96B1}",NA,NA,NA,NA,NA,NA
"{008D7CB2-3239-4E67-8175-830A37A3A45B}",NA,0,0,0,1,0
"{83801CB7-68CC-4E27-A711-81BB50215792}",NA,0,1,0,1,0
"{08689F68-5785-4B82-A299-3853E1A236DC}",NA,0,0,0,1,0
"{F14EDF1F-3E23-409B-A11C-6B3F4A87A27B}",NA,0,1,1,1,0
"{A6320CBB-0354-4CF6-85D3-B510FAB5EF8A}",NA,0,0,0,1,0
"{6B0F639A-12C0-4D00-A65E-132D179AA25F}",NA,NA,0,0,7,0
"{92A5942D-F12E-4074-8506-4527B7DB8B7C}",NA,NA,NA,NA,NA,NA
"{17E8FC00-AF21-42F0-9A0D-D9BC406CD4E5}",1,0,0,0,1,0
"{0C76B009-4A8E-4B09-A16B-893D33C4F10F}",NA,0,0,1,1,0
"{2C667624-2161-4368-A35B-9B42EE619C99}",NA,0,0,0,1,0
"{4E925C0A-A130-4DA6-8BCC-19DC988472F2}",NA,0,0,0,1,0
"{88661115-CDD1-4506-A136-1CB2B7EEFC7D}",NA,0,0,0,1,0
"{2FC74D82-B199-4567-A5C2-957537FCCFE3}",1,1,0,0,3,1
"{9F5D6D25-AFD2-4EFA-AA38-EA5E87BABB0E}",NA,0,0,0,1,0
"{C8AB6F06-6A18-4B7B-AE0C-6F66FD383872}",NA,0,0,0,1,0
"{CDB8A389-BE17-44F8-B513-F6A836BC7D1E}",NA,1,1,0,1,0
"{A665BE90-FBC0-4576-85F5-3F46B75331BB}",NA,1,0,0,1,0
"{1C669EE5-9779-42A6-84BC-79CB85BE9B6B}",1,NA,NA,NA,NA,NA
"{57017E56-3603-426B-ADA6-F1CEF4E35249}",1,1,0,0,1,0
"{0F893699-DFCF-48F4-AE8E-456C82EEC69E}",NA,1,0,1,1,0
"{9AA1937B-CC8E-4A41-AD0C-0464CA8EC5B6}",NA,1,0,0,1,0
"{9292C846-4221-44E5-A1AB-62E1C2BF4C44}",NA,1,0,0,1,0
"{9C88E4F4-2F43-40E2-ADD1-C64C6D0D5284}",NA,0,0,0,1,0
"{8032AFEB-514B-4B63-8D0A-6E819E2B8246}",NA,1,0,0,1,0
"{543318A6-1968-4F1F-9ABE-30E71B4E668B}",NA,1,0,0,1,0
"{6FFCAB35-623E-4AAD-A267-EF0632D4D562}",1,0,0,0,3,1
"{A3ED66A4-CBE1-4611-852F-41E2E7E36BB3}",1,1,0,0,1,0
"{2E987D11-320E-47B5-A9F3-E3448EC791AD}",NA,1,0,0,1,0
"{72CA0222-CEAB-44FA-AB5B-ECC32AFFA245}",NA,1,0,1,1,0
"{2002D815-014F-4B8F-8E96-9198C7E2916A}",NA,1,0,0,1,0
"{47DC730E-700C-4BCB-8096-C6CD4B78957B}",NA,0,0,1,1,0
"{B59E10D5-4159-4BB9-8C73-065A01941630}",NA,1,0,0,1,0
"{68045A0B-562C-4B88-96B3-0F30A6B73394}",NA,0,0,1,1,0
"{1D95E4BC-8D71-488C-83B2-765A54C7AB84}",NA,0,0,0,1,0
"{ABDF8C4F-9FEC-44D1-815A-4819ADD7ED5A}",NA,1,0,0,1,0
"{0ED855BF-6914-4171-96BD-50A8FBD4689D}",NA,1,0,0,1,0
"{0499E806-7C2E-4659-9378-05C8904AF9A5}",NA,0,0,0,1,0
"{9400B7F3-9494-4BB9-8E6D-936AEB3FC694}",NA,0,0,0,1,0
"{389550E5-5312-4572-8C4D-02D631AD62BB}",NA,0,0,0,1,0
"{7F1FDBB2-A4F5-470F-89D4-067C3232E9C6}",NA,1,0,0,1,0
"{80A96F04-2B3C-4C57-9EA3-B03B2C1D5E41}",NA,1,0,0,1,0
"{8EA3FEF4-2746-4992-BFF6-76F4FBD11AD8}",NA,1,0,0,1,0
"{28CEC12C-D0FD-422C-AF0E-657B9F0DB3E5}",NA,1,0,0,1,0
"{6F595EEB-A0BE-49E0-A0B1-189CD1FCB85D}",NA,1,0,0,1,0
"{337209F7-9DB5-472D-8F75-3B6E382B13C8}",NA,1,0,0,1,0
"{31CA23ED-973F-4F8E-B3C7-CCF9E5AB96D9}",NA,1,0,0,1,0
"{973A494B-1B45-4ED5-AB24-A0F1EED3B873}",NA,1,0,1,1,0
"{446B63FE-E50A-4104-85B0-F700B8484AF3}",NA,0,0,1,1,0
"{D4B520E4-CD6E-4287-BADC-6283AF4272A9}",NA,1,0,0,1,0
"{D7C34455-846F-4D33-8C76-65379C688677}",NA,0,0,0,1,0
"{F31AC42F-2B59-41E7-BF12-B1F05FBA438F}",NA,1,0,0,1,0
"{1DBB5674-0EC6-4B10-A10B-84451E3E4916}",1,1,0,0,4,1
"{C2F44224-CEE5-4361-8E2F-081E8162073E}",NA,0,1,0,1,0
"{8ADD3240-6571-4661-9EC2-602390570F1D}",NA,1,0,0,1,0
"{C96764FB-4F15-4E27-8D64-303B2D98A727}",NA,1,0,0,1,0
"{75D58DE0-03C7-4940-A255-5FD0F143553C}",NA,1,0,1,1,0
"{50DF774B-E158-47EC-B2C4-543F1348BA30}",NA,0,0,1,1,0
"{12C572AE-40AC-4838-A63D-A04D18ADF5E8}",1,1,0,0,1,0
"{9157887F-1009-4B87-A696-81EBF9F71C5F}",NA,1,0,0,1,0
"{92FBEB08-CF5D-4234-B561-3C0AB8D7C105}",NA,1,0,0,1,0
"{4A22137D-5B7F-4325-8FAB-9C19640E9E3B}",NA,0,0,0,1,0
"{25A2E111-ECA6-4FBF-89F2-7AEC50DCBB73}",NA,1,0,0,1,0
"{DFC6A81C-4FB4-4628-9999-951F3365CC2D}",NA,1,0,0,1,0
"{8858D9DB-905F-4F33-8BF2-647C8792A43B}",NA,1,0,0,1,0
"{36CF68BD-ABDC-4AEC-B9F8-55F2D755F4EB}",NA,1,0,0,1,0
"{7B13B370-37A8-40BA-AF21-4CDDAE57F562}",NA,1,0,0,1,0
"{BF014A07-17DA-4229-BA5F-6D6C7D903AA1}",NA,1,0,0,1,0
"{923F5949-52C6-4EF3-89DF-EB65C4745755}",NA,1,0,0,2,1
"{19CCB55C-A04E-4FAD-BAD4-83DFB7AC3392}",NA,0,0,0,1,0
"{30D98761-48E5-4769-9847-AC9CA4D0E0AC}",NA,1,0,0,1,0
"{6B23EF51-0B70-4F3F-9027-9D1030345A21}",1,1,0,0,1,0
"{A944302C-8A1F-4A81-BE9C-C8AC41B64BF8}",NA,0,0,0,1,0
"{ED4DB6DA-AB52-4F82-86F2-C39751227AF4}",NA,1,0,0,1,0
"{983897A7-CF1B-4F83-A458-3B4606FF9FC2}",NA,1,0,0,1,0
"{033A5766-7F66-432D-AB59-F0D22B505FBB}",NA,1,0,1,1,0
"{6C7DB7C6-F97E-4F58-B01F-61DC8D9F7B0A}",NA,1,0,0,1,0
"{BC0D6961-38E4-4B4C-8C7F-51E77359B5CA}",NA,0,0,0,1,0
"{BD270011-C0C3-4D04-8C1C-F3F771CEE5F3}",NA,1,0,1,1,0
"{A7948763-BAA3-42F9-9274-19B191FBBF5D}",1,0,0,0,1,0
"{CAA6898F-F7F5-44C8-900E-E00F1DD549E2}",1,0,0,0,1,0
"{4FC1C927-DB89-4251-B4E4-E16BBB55A3F7}",NA,0,0,0,1,0
"{FA989379-FF3D-43DC-BBB7-00D32AA897DF}",NA,0,0,1,1,0
"{21F7B22B-03EC-4553-A72B-0031FCFD584A}",NA,0,0,0,1,0
"{53A2CCEF-F6A3-4B76-B941-5BF9815A4577}",NA,1,0,0,1,0
"{0F15F94C-B984-43B9-B54B-9FA1799567C0}",NA,1,0,0,1,0
"{9390BCA7-8EA4-4BF7-A0CF-A23523E80349}",NA,0,0,1,1,0
"{1DB32ADC-20A2-436B-A695-AF630804C35A}",NA,0,0,0,1,0
"{86B682CD-6F91-4B40-A399-E7B42B285036}",NA,0,0,0,1,0
"{C46C83D1-34AA-4E92-8630-77C904D5BB50}",1,0,0,0,3,1
"{39F4D284-3BE3-4EF7-8358-9DB48070466B}",NA,1,0,0,1,0
"{89E00E3D-5784-4F3C-AB60-7E76B113651F}",NA,1,0,0,1,0
"{52846A04-4F47-4246-B858-544DF0FFF47E}",NA,1,0,0,1,0
"{3388CD79-7284-41BF-890B-A09B8EDA0CA1}",NA,1,0,0,1,0
"{72C3136F-A1EC-4789-B06B-F2A7FBAC7036}",1,1,0,0,1,0
"{BCE8427F-1A1B-4D47-BE1E-CBA29B436FFA}",NA,1,0,0,1,0
"{49C6FF75-72AE-483B-AA27-4058A0C3E9C0}",NA,1,0,0,1,0
"{99D5F67B-D323-4BA1-BC4B-004D2DD8CC4D}",1,NA,0,0,7,0
"{09E9C1BE-1A3D-479C-A9EA-231297F7C3F8}",NA,1,0,1,1,0
"{E8094162-9612-4A61-85B3-34906528BED3}",1,1,0,0,1,0
"{6C5AD893-61EF-467A-A1F3-F8C358F9BA86}",NA,0,0,0,1,0
"{13D76662-5DBD-4CF0-9697-3EB01F1AA22D}",NA,1,0,0,4,1
"{7D0015EF-8DE9-4AA2-9C1F-A9C448C33A72}",NA,1,0,0,1,0
"{E5ADBBE6-E29A-4A65-ADD2-45C97D94000E}",NA,0,0,1,1,0
"{64F45E0E-FC6B-48E8-93AA-33D33DE8F925}",NA,0,0,0,1,0
"{F5EC0EE5-C65E-4F09-90F4-151544C59EDD}",NA,1,0,1,1,0
"{558E4640-A087-4FD4-9137-660E7D317FD8}",NA,1,0,0,1,0
"{65B848B7-98DE-4B4E-84FE-BFD0B9A531A7}",NA,1,0,0,1,0
"{AFE02E5F-A18D-4393-842F-82CA5141E0B6}",NA,1,0,0,1,0
"{3F938A10-DDEB-4AD5-B7F8-7549FC62C75F}",NA,1,0,0,1,0
"{09186658-C233-4F53-8095-03443A2AA2CA}",NA,1,0,0,1,0
"{4BC6C531-3778-4B79-B3F1-09F7B543CBBA}",NA,1,0,1,1,0
"{1C9687CC-75D9-40DD-A094-76E6C142B7DC}",NA,1,0,0,1,0
"{3F5BBAEF-7CB6-4A78-B131-921DD2234C88}",1,1,0,0,1,0
"{0BDD1030-9A68-4E6B-A50B-6A85DE80542C}",NA,1,0,0,1,0
"{5A108F29-F4FD-4D99-80A8-53561792095A}",NA,1,0,0,1,0
"{7B7B47E8-127F-43B6-8DAA-33AEB4B96B25}",NA,1,0,0,1,0
"{7890735E-7628-42A6-862A-02D807366596}",NA,1,0,1,1,0
"{D89B453F-8A9B-4054-84F6-EB1D9A991D01}",NA,0,0,1,1,0
"{4A25AA78-E9C3-4C75-BBAB-E3411592DA02}",1,1,0,0,1,0
"{0917D058-4B80-4B25-A040-0CC29D1DC38D}",NA,1,0,0,1,0
"{1E99650E-F7D7-46A6-A843-C1C30242B375}",NA,0,0,0,1,0
"{C9A240DD-2B60-4086-AD64-FDE0027CB5D0}",NA,0,0,0,1,0
"{0337D4FE-7B28-471E-A935-EBDC8B20E1BC}",NA,0,0,0,1,0
"{C92EF7BD-4244-4A93-BF6E-8835297FA17C}",NA,0,0,0,1,0
"{B699775B-B5E8-46EA-8540-448AEF4370BA}",NA,0,0,0,1,0
"{1D20F2A3-9D6C-4674-81C6-F140171C9D53}",NA,1,0,1,1,0
"{5ECAF9C2-3601-4672-8AC7-4CC06B43659A}",NA,1,0,0,1,0
"{D8676A8E-7495-4131-9C9A-EA7994EEA183}",NA,1,0,0,1,0
"{6530EEB5-C3DA-40FE-9022-88EF847B5A60}",NA,0,0,1,1,0
"{2B90AD70-96D8-4A36-AC3B-BF081B0D5DF3}",NA,1,0,1,1,0
"{1C9F8D57-984A-472E-83A9-999407331F9A}",NA,1,0,0,7,0
"{DEB516A7-BE30-4FE8-A38E-5FA6341F96C7}",NA,1,0,0,1,0
"{AE8487DE-131A-47FA-B0B7-7D75E1384C4A}",NA,1,0,1,1,0
"{3C624371-7D5B-4682-841A-9F100478105C}",NA,1,0,1,1,0
"{AFE6FBD9-0DCF-46AB-974E-E0A1C5B6E2C6}",1,1,0,1,1,0
"{DAD2F0DD-C5AD-4ED9-B6AA-75F44DC5F914}",NA,1,0,0,1,0
"{8FC23B63-0F8F-4D6E-BC8E-47E78AB50A73}",NA,1,0,0,1,0
"{794897B6-09C3-4C54-A76D-125AE32A2576}",NA,1,0,0,1,0
"{B120A601-90BF-4ADC-9B93-C9750003CC6A}",NA,1,0,1,1,0
"{C4A4C586-52A6-496B-A282-18455145F2C6}",NA,1,0,1,1,0
"{BB9F0AE4-ECDC-494D-8AD1-E90571532ED9}",NA,1,0,0,1,0
"{EAF9559E-DB77-448C-8F31-15D732C27590}",NA,1,0,1,1,0
"{DF2CCB65-B9E5-4E93-BA0F-F6C6CF5D9365}",NA,1,0,1,1,0
"{4EE968C1-E674-4D40-9896-76F3BF71E256}",NA,0,0,0,1,0
"{26279E94-1B9F-4BC7-A71E-7C5DDBB9BFB6}",NA,1,0,0,1,0
"{9E6B9C66-6324-47BA-9412-FA3AED9A6EFB}",1,1,0,0,1,0
"{5C79E70B-DB61-4EEF-AD42-E13AD7E08093}",NA,1,0,0,2,1
"{2DAD58D0-C0BA-4DAD-9B55-C2861FCF1ED1}",NA,1,0,1,2,1
"{86A37256-0EF4-4FA4-998E-F9BD53AAEC53}",NA,0,0,0,1,0
"{1CA21226-9B7E-4DD5-8E59-D5BB58A77FCA}",1,0,0,0,1,0
"{01C83CFB-125D-4217-861E-E079F9DFD1D6}",NA,0,0,0,1,0
"{BE950D56-EF06-400F-ABE5-264ECF591E74}",NA,1,0,0,1,0
"{451584D4-73CF-4C6A-AEF6-4E081B07E912}",NA,0,0,0,1,0
"{EB89D080-AC74-4488-B5AD-40C22EEBB69A}",1,1,0,0,1,0
"{F31E5197-F3B7-4090-8EAA-41FC234CBA02}",NA,1,0,0,1,0
"{3D06B3C8-B168-4BDA-8E0C-CD534E7DD4A8}",1,1,0,0,1,0
"{F38E18D3-79AF-41A8-ABB5-132C74BE2F3B}",NA,1,0,1,1,0
"{DBEB34F0-5B37-4BA1-93F7-59BE5EC1C590}",NA,0,0,1,1,0
"{74FC74A4-048F-48DF-99FE-CC7221B058BB}",NA,1,0,1,1,0
"{051DB1D6-FADA-4535-871A-432FF21E364C}",NA,1,0,0,1,0
"{5D3E7E9B-86A4-4F10-87DF-EF738C2839C4}",1,0,0,0,1,0
"{DBB34CE1-C34E-4096-B1E9-71C6C8441CC6}",NA,1,0,1,1,0
"{25F0AF90-F973-4856-83D6-1B77EAA1FFCD}",NA,1,0,0,1,0
"{02C7D773-E754-441F-ACF2-B147F09DDC1E}",NA,1,0,1,1,0
"{DD8E2199-3F19-47FF-B31D-4131A3B8B78E}",NA,1,0,1,1,0
"{91456997-CB60-4F87-9407-E2201DEC314D}",NA,1,0,0,1,0
"{E9EEE73D-6CA4-41F5-9276-7B5271E0ACDA}",NA,1,0,0,1,0
"{2522139B-FDCE-4619-8B0E-D57A1A61917F}",NA,1,0,0,1,0
"{8EB0FD9D-90C4-487E-BF08-0FA5988335C5}",NA,1,0,0,1,0
"{899AF5B9-6418-4859-BF5D-435C510AB3FD}",NA,1,0,0,1,0
"{80109318-955E-4A0B-9BD7-0A4810AA6D24}",NA,1,0,0,1,0
"{65150B5A-9A68-480C-AD29-BEA4ABC2142A}",NA,1,0,0,1,0
"{31379414-6599-4703-B43E-85565AE3453F}",NA,1,0,1,2,1
"{AAFB867D-1927-4F69-BD1D-C3141849D9F8}",NA,1,0,0,1,0
"{E72843C9-1C98-4D60-A7A0-4B931069C477}",NA,1,0,0,1,0
"{8CDB1DE5-3D93-484D-A2F4-711BD3740BE7}",NA,0,0,0,1,0
"{EABEAEE4-909D-4A52-8F1F-38C329F259F3}",NA,0,0,1,1,0
"{B110373A-00F6-4B63-A811-1C767B66AB4F}",NA,0,0,0,1,0
"{1AE368E8-A1E5-4461-9B57-A4652F092D96}",NA,1,0,0,1,0
"{CDA3205B-E07B-4DBC-8627-DFCECA20487D}",NA,0,0,0,1,0
"{E0A71C13-43CA-41F7-BC29-66377F143702}",NA,1,0,0,1,0
"{869868AD-0A82-4496-B59D-76DED8970F95}",NA,1,0,0,1,0
"{13C5BC01-EAB8-4963-8580-2D09AA16C925}",NA,0,0,0,1,0
"{DA2955F9-C02A-4E95-BE98-2F8E9CC280FA}",NA,0,0,0,1,0
"{38406F42-BF5D-43D4-A13F-DEFC5C3389E9}",NA,0,0,0,1,0
"{CE3D0750-BFD7-40E9-A4C3-9E7E5FFBC876}",NA,0,0,0,1,0
"{C78434E2-9FF1-4F89-A3EF-BBD94849A795}",1,0,0,0,1,0
"{9A1B26A4-A694-42B3-B261-DEB18905C30C}",1,0,0,0,1,0
"{E41D78D2-D908-4150-8D97-AC514ECFC34F}",NA,0,0,0,1,0
"{E7467757-FCDA-4E3F-A5E4-2D2BF60808A7}",NA,1,0,0,1,0
"{6890CA10-D422-4235-A4D1-AC4A1A89E248}",NA,1,0,0,1,0
"{C55B0BE5-DB04-49FA-B010-BF292A501CB7}",NA,1,0,1,1,0
"{ABFA9AEF-5241-44F0-BAEE-95150BAAD29C}",1,1,0,0,1,0
"{B7DF3D51-4DC3-41B9-B078-85C1802861AA}",NA,1,0,0,1,0
"{1E2BEBD6-BA65-4631-810D-E71A0EDDC8B5}",NA,0,0,0,1,0
"{FBD4D89F-76DE-45F1-8668-629294585B9F}",NA,0,0,0,1,0
"{6F6868CA-5958-428E-AAEB-77ECFB1218E9}",NA,0,0,0,1,0
"{E99CD074-D530-4683-A800-29093AB719BA}",NA,1,0,0,1,0
"{C8BFEDED-9796-4D26-927C-59FD2BED588D}",NA,0,0,0,1,0
"{5726C795-711D-49B7-8385-BFCA0A62E331}",NA,1,0,0,1,0
"{55BC57E3-195C-46C5-999C-1D996CAAFEA9}",NA,1,0,0,1,0
"{632AAE01-7E0E-4B38-925B-FA591449FF9D}",NA,1,0,0,7,0
"{E568C23F-4773-41E1-B4A4-4F319FE86C92}",1,1,0,0,1,0
"{952FDDDE-96A7-4899-9C80-48935E22199D}",1,1,0,0,1,0
"{E5F4E13E-4758-448A-B5E3-478FB988E3CE}",NA,1,0,0,1,0
"{C3BD46EB-DF61-4C0A-A672-B43D2ECEAC07}",NA,1,0,0,1,0
"{06C26761-C4F1-40B4-B9F8-27F324053EEC}",NA,1,0,0,1,0
"{D5343CBA-F0AD-4CCB-BE4E-1A1CE8180F34}",NA,1,0,0,1,0
"{15C7C771-0B6C-439B-A31D-7A54800B6594}",NA,1,0,0,1,0
"{B5D66E2D-EDA4-4F9B-9D01-3AF8BAC633A5}",NA,1,0,0,1,0
"{33F4D89C-31A8-4A19-A14C-BCDF5F406312}",NA,1,0,0,1,0
"{522C5095-14FF-46B1-9943-FA68E837B0E0}",1,1,0,0,1,0
"{E2B65642-47D2-4686-9257-E16DD2532067}",NA,0,0,0,1,0
"{1DF7C60A-EA92-4065-9C99-37B89A670913}",NA,0,0,1,1,0
"{E02DC23F-4F80-4971-BD55-A3422D7F06CE}",NA,0,0,0,1,0
"{04A79829-AA61-4309-ABAF-46B8C97C264C}",1,1,0,0,1,0
"{37016806-BD03-409C-AE4D-D3EE17508F5A}",NA,0,0,0,1,0
"{0F672C59-F4DB-40D9-8DFC-B9341C992B40}",NA,0,0,0,1,0
"{10C8ADB0-FE00-445D-B704-94CD900402E9}",NA,1,0,0,1,0
"{5D6D3C85-F8AA-4155-8F40-5B740ACE3239}",NA,1,1,1,1,0
"{93601EDF-46DD-4E2D-8F8D-C9569CAC11E1}",NA,1,0,0,1,0
"{FB84E953-8F4D-40C9-B538-1DA92A8EC2A0}",NA,1,0,0,1,0
"{FB38B3EF-BDFD-4179-A662-726C56C42D9C}",NA,0,0,0,1,0
"{4F12B9D1-6706-4D6D-839B-52D6A737B920}",NA,1,0,1,1,0
"{6D355069-DC9F-4F5F-AFFA-B72673F334BE}",NA,1,1,0,1,0
"{178A629A-BCCF-45F6-8754-E38AA7CE92BF}",NA,1,0,0,1,0
"{8BE7833B-3788-4C9C-9D29-4E861D9763BA}",NA,1,0,0,1,0
